id,name,sex,age,height,weight,team,noc,games,year,season,city,sport,event,medal,region,bmi
39201,Aleksandr Vladimirovich Gaydukov,M,30.0,184.0,90.0,Kazakhstan,KAZ,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo,,Kazakhstan,26.6
39202,Olga Anatolyevna Gayeva,F,21.0,178.0,73.0,Belarus,BLR,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Road Race, Individual",,Belarus,23.0
39203,Pyotr Gayevsky,M,24.0,176.0,67.0,Russia,RUS,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics 400 Metres,,Russia,21.6
39226,Aleksandr Vasilyevich Gazov,M,30.0,182.0,84.0,Soviet Union,RUS,1976 Summer,1976,Summer,Montreal,Shooting,Shooting Mixed Running Target 50 Metres,Gold,Russia,25.4
39226,Aleksandr Vasilyevich Gazov,M,34.0,182.0,84.0,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Shooting,Shooting Mixed Running Target 50 Metres,Bronze,Russia,25.4
39232,German Borisovich Gazyumov,M,28.0,180.0,74.0,Soviet Union,RUS,1964 Summer,1964,Summer,Tokyo,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",,Russia,22.8
39232,German Borisovich Gazyumov,M,28.0,180.0,74.0,Soviet Union,RUS,1964 Summer,1964,Summer,Tokyo,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",,Russia,22.8
39232,German Borisovich Gazyumov,M,32.0,180.0,74.0,Soviet Union,RUS,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",,Russia,22.8
39232,German Borisovich Gazyumov,M,32.0,180.0,74.0,Soviet Union,RUS,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",,Russia,22.8
39234,Valery Georgiyevich Gazzayev,M,25.0,173.0,69.0,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Football,Football,Bronze,Russia,23.1
39258,Misha Tszyunovich Ge,M,22.0,173.0,57.0,Uzbekistan,UZB,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Singles,,Uzbekistan,19.0
39275,Houry A. Gebeshian,F,27.0,152.0,48.0,Armenia,ARM,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Individual All-Around,,Armenia,20.8
39275,Houry A. Gebeshian,F,27.0,152.0,48.0,Armenia,ARM,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Floor Exercise,,Armenia,20.8
39275,Houry A. Gebeshian,F,27.0,152.0,48.0,Armenia,ARM,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Uneven Bars,,Armenia,20.8
39275,Houry A. Gebeshian,F,27.0,152.0,48.0,Armenia,ARM,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Balance Beam,,Armenia,20.8
39292,Hansas Gecas,M,24.0,175.0,71.0,Lithuania,LTU,1924 Summer,1924,Summer,Paris,Football,Football,,Lithuania,23.2
39304,Guram Gedekhauri,M,24.0,182.0,100.0,Soviet Union,GEO,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Heavyweight, Greco-Roman",,Georgia,30.2
39305,Elene Gedevanishvili,F,16.0,160.0,41.0,Georgia,GEO,2006 Winter,2006,Winter,Torino,Figure Skating,Figure Skating Singles,,Georgia,16.0
39305,Elene Gedevanishvili,F,20.0,160.0,41.0,Georgia,GEO,2010 Winter,2010,Winter,Vancouver,Figure Skating,Figure Skating Singles,,Georgia,16.0
39305,Elene Gedevanishvili,F,24.0,160.0,41.0,Georgia,GEO,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Singles,,Georgia,16.0
39308,Jurgis Gedminas,M,24.0,176.0,70.0,Lithuania,LTU,1928 Summer,1928,Summer,Amsterdam,Cycling,"Cycling Road Race, Individual",,Lithuania,22.6
39312,Aniuar Borisovich Geduyev,M,29.0,173.0,74.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Middleweight, Freestyle",Silver,Russia,24.7
39313,Artrs Gedvillo,M,19.0,176.0,67.0,Latvia,LAT,1924 Summer,1924,Summer,Paris,Athletics,Athletics 100 Metres,,Latvia,21.6
39338,Vladimer Gegeshidze,M,27.0,190.0,84.0,Georgia,GEO,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Light-Heavyweight, Greco-Roman",,Georgia,23.3
39339,Levon Geghamyan,M,18.0,178.0,84.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Middleweight, Greco-Roman",,Armenia,26.5
39339,Levon Geghamyan,M,23.0,178.0,84.0,Armenia,ARM,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Middleweight, Greco-Roman",,Armenia,26.5
39339,Levon Geghamyan,M,27.0,178.0,84.0,Armenia,ARM,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Light-Heavyweight, Greco-Roman",,Armenia,26.5
39395,Nataliya Nikolayevna Gelakh,F,22.0,190.0,85.0,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Coxed Eights,,Belarus,23.5
39395,Nataliya Nikolayevna Gelakh,F,26.0,190.0,85.0,Belarus,BLR,2004 Summer,2004,Summer,Athina,Rowing,Rowing Coxless Pairs,Bronze,Belarus,23.5
39395,Nataliya Nikolayevna Gelakh,F,30.0,190.0,85.0,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Coxless Pairs,Bronze,Belarus,23.5
39399,Jaba Gelashvili,M,16.0,175.0,70.0,Georgia,GEO,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Giant Slalom,,Georgia,22.9
39399,Jaba Gelashvili,M,16.0,175.0,70.0,Georgia,GEO,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Slalom,,Georgia,22.9
39459,Aleksandr Afanasyevich Gendrikson,M,17.0,172.0,59.0,Soviet Union,RUS,1972 Summer,1972,Summer,Munich,Diving,Diving Platform,,Russia,19.9
39465,Olga Nikolayevna Generalova,F,32.0,177.0,67.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Triathlon,Triathlon Olympic Distance,,Russia,21.4
39529,"Renat'o ""Geor"" Gomeshi",M,27.0,204.0,95.0,Georgia,GEO,2008 Summer,2008,Summer,Beijing,Beach Volleyball,Beach Volleyball,,Georgia,22.8
39669,Andrey Aleksandrovich Gerashchenko,M,38.0,180.0,80.0,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Shooting,Shooting Skeet,,Belarus,24.7
39671,Kirill Gennadyevich Gerasimenko,M,19.0,175.0,64.0,Kazakhstan,KAZ,2016 Summer,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Singles,,Kazakhstan,20.9
39672,Aleksandra Viktorovna Gerasimenya,F,22.0,175.0,60.0,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Swimming,Swimming 50 Metres Freestyle,,Belarus,19.6
39672,Aleksandra Viktorovna Gerasimenya,F,22.0,175.0,60.0,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Swimming,Swimming 100 Metres Freestyle,,Belarus,19.6
39672,Aleksandra Viktorovna Gerasimenya,F,26.0,175.0,60.0,Belarus,BLR,2012 Summer,2012,Summer,London,Swimming,Swimming 50 Metres Freestyle,Silver,Belarus,19.6
39672,Aleksandra Viktorovna Gerasimenya,F,26.0,175.0,60.0,Belarus,BLR,2012 Summer,2012,Summer,London,Swimming,Swimming 100 Metres Freestyle,Silver,Belarus,19.6
39672,Aleksandra Viktorovna Gerasimenya,F,26.0,175.0,60.0,Belarus,BLR,2012 Summer,2012,Summer,London,Swimming,Swimming 4 X 100 Metres Freestyle Relay,,Belarus,19.6
39672,Aleksandra Viktorovna Gerasimenya,F,26.0,175.0,60.0,Belarus,BLR,2012 Summer,2012,Summer,London,Swimming,Swimming 100 Metres Butterfly,,Belarus,19.6
39672,Aleksandra Viktorovna Gerasimenya,F,30.0,175.0,60.0,Belarus,BLR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming 50 Metres Freestyle,Bronze,Belarus,19.6
39672,Aleksandra Viktorovna Gerasimenya,F,30.0,175.0,60.0,Belarus,BLR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming 100 Metres Freestyle,,Belarus,19.6
39673,Aleksandrs Gerasimjonoks,M,30.0,178.0,75.0,Soviet Union,LAT,1964 Summer,1964,Summer,Tokyo,Shooting,Shooting Free Rifle Three Positions 300 Metres,,Latvia,23.7
39675,Aleksandr Petrovich Gerasimov,M,24.0,177.0,81.0,Soviet Union,RUS,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey,Gold,Russia,25.9
39676,Aleksandr Georgiyevich Gerasimov,M,25.0,201.0,92.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball,Silver,Russia,22.8
39678,Pavel Aleksandrovich Gerasimov,M,21.0,190.0,82.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Pole Vault,,Russia,22.7
39678,Pavel Aleksandrovich Gerasimov,M,25.0,190.0,82.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Pole Vault,,Russia,22.7
39679,Irina Gerasimova,F,16.0,168.0,52.0,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming 4 X 100 Metres Freestyle Relay,,Russia,18.4
39680,Valentina Alekseyevna Gerasimova (-Kulichenko),F,28.0,170.0,56.0,Soviet Union,RUS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics 800 Metres,,Russia,19.4
39681,Irina Aleksandrovna Gerasimyonok,F,25.0,178.0,66.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Shooting,Shooting Small-Bore Rifle Three Positions 50 Metres,Silver,Russia,20.8
39767,Irina Yakovlevna Gerlits,F,22.0,190.0,72.0,Soviet Union,RUS,1988 Summer,1988,Summer,Seoul,Basketball,Basketball,Bronze,Russia,19.9
39767,Irina Yakovlevna Gerlits,F,26.0,190.0,72.0,Unified Team,RUS,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball,Gold,Russia,19.9
39772,Vyacheslav Mikhaylovich German,M,24.0,182.0,76.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Road Race, Individual",,Belarus,22.9
39773,Juris rmanis,M,20.0,186.0,79.0,Latvia,LAT,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing 10 Kilometres,,Latvia,22.8
39773,Juris rmanis,M,20.0,186.0,79.0,Latvia,LAT,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing 10/15 Kilometres Pursuit,,Latvia,22.8
39773,Juris rmanis,M,24.0,186.0,79.0,Latvia,LAT,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing 15 Kilometres,,Latvia,22.8
39773,Juris rmanis,M,24.0,186.0,79.0,Latvia,LAT,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing 30 Kilometres,,Latvia,22.8
39773,Juris rmanis,M,24.0,186.0,79.0,Latvia,LAT,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing 10/10 Kilometres Pursuit,,Latvia,22.8
39778,Svetlana Viktorovna Germanovich,F,25.0,176.0,67.0,Kazakhstan,KAZ,2012 Summer,2012,Summer,London,Rowing,Rowing Single Sculls,,Kazakhstan,21.6
39778,Svetlana Viktorovna Germanovich,F,29.0,176.0,67.0,Kazakhstan,KAZ,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Single Sculls,,Kazakhstan,21.6
39846,Yekaterina Vadimovna Gerzanich,F,28.0,174.0,64.0,Kazakhstan,KAZ,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo,,Kazakhstan,21.1
39853,Eduards Geels,M,34.0,168.0,57.0,Latvia,LAT,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Figure Skating,Figure Skating Mixed Pairs,,Latvia,20.2
39894,Arayik Gevorgyan,M,23.0,165.0,74.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Lightweight, Freestyle",,Armenia,27.2
39894,Arayik Gevorgyan,M,27.0,165.0,74.0,Armenia,ARM,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Welterweight, Freestyle",,Armenia,27.2
39894,Arayik Gevorgyan,M,31.0,165.0,74.0,Armenia,ARM,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Middleweight, Freestyle",,Armenia,27.2
39895,Arsen Gevorgyan,M,21.0,174.0,73.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Judo,Judo Half-Middleweight,,Armenia,24.1
39896,Artur Gevorgyan,M,21.0,176.0,60.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Featherweight,,Armenia,19.4
39896,Artur Gevorgyan,M,25.0,176.0,60.0,Armenia,ARM,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Lightweight,,Armenia,19.4
39897,Edgar Gevorgyan,M,26.0,175.0,85.0,Armenia,ARM,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Light-Heavyweight,,Armenia,27.8
39910,Leonid Grigoryevich Geyshtor,M,23.0,173.0,61.0,Soviet Union,BLR,1960 Summer,1960,Summer,Roma,Canoeing,"Canoeing Canadian Doubles, 1,000 Metres",Gold,Belarus,20.4
39960,Armen Ghazaryan,M,22.0,160.0,69.0,Armenia,ARM,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Featherweight,,Armenia,27.0
39961,Arsen Ghazaryan,M,21.0,177.0,72.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Road Race, Individual",,Armenia,23.0
39962,Marine Ghazaryan,F,18.0,165.0,56.0,Armenia,ARM,2004 Summer,2004,Summer,Athina,Athletics,Athletics 100 Metres,,Armenia,20.6
39963,Mekhak Ghazaryan,M,21.0,165.0,57.0,Soviet Union,ARM,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Featherweight,,Armenia,20.9
39963,Mekhak Ghazaryan,M,29.0,165.0,57.0,Armenia,ARM,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Lightweight,,Armenia,20.9
40000,Vasily Gherghy,M,20.0,182.0,72.0,Moldova,MDA,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon 10 Kilometres Sprint,,Moldova,21.7
40000,Vasily Gherghy,M,20.0,182.0,72.0,Moldova,MDA,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon 20 Kilometres,,Moldova,21.7
40061,"Zhorzhe ""Gia"" T'ersheiro",M,32.0,192.0,82.0,Georgia,GEO,2008 Summer,2008,Summer,Beijing,Beach Volleyball,Beach Volleyball,,Georgia,22.2
40150,Apollon Adolfovich Giber von Greifenfels,M,24.0,178.0,72.0,Russia,RUS,1912 Summer,1912,Summer,Stockholm,Fencing,"Fencing Sabre, Individual",,Russia,22.7
40150,Apollon Adolfovich Giber von Greifenfels,M,24.0,178.0,72.0,Russia,RUS,1912 Summer,1912,Summer,Stockholm,Fencing,"Fencing Sabre, Team",,Russia,22.7
40198,Andrius Giedraitis,M,27.0,195.0,86.0,Lithuania,LTU,2000 Summer,2000,Summer,Sydney,Basketball,Basketball,Bronze,Lithuania,22.6
40410,Nailya Fayzrakhmanovna Gilyazova,F,23.0,161.0,58.0,Soviet Union,RUS,1976 Summer,1976,Summer,Montreal,Fencing,"Fencingfoil, Team",Gold,Russia,22.4
40410,Nailya Fayzrakhmanovna Gilyazova,F,27.0,161.0,58.0,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Foil, Individual",,Russia,22.4
40410,Nailya Fayzrakhmanovna Gilyazova,F,27.0,161.0,58.0,Soviet Union,RUS,1980 Summer,1980,Summer,Moskva,Fencing,"Fencingfoil, Team",Silver,Russia,22.4
40412,Dinara Gimatova,F,21.0,171.0,53.0,Azerbaijan,AZE,2008 Summer,2008,Summer,Beijing,Rhythmic Gymnastics,Rhythmic Gymnastics Individual,,Azerbaijan,18.1
40413,Anastasiya Gimazetdinova,F,25.0,180.0,56.0,Uzbekistan,UZB,2006 Winter,2006,Winter,Torino,Figure Skating,Figure Skating Singles,,Uzbekistan,17.3
40413,Anastasiya Gimazetdinova,F,29.0,180.0,56.0,Uzbekistan,UZB,2010 Winter,2010,Winter,Vancouver,Figure Skating,Figure Skating Singles,,Uzbekistan,17.3
40414,Rolandas Gimbutis,M,19.0,209.0,112.0,Lithuania,LTU,2000 Summer,2000,Summer,Sydney,Swimming,Swimming 50 Metres Freestyle,,Lithuania,25.6
40414,Rolandas Gimbutis,M,19.0,209.0,112.0,Lithuania,LTU,2000 Summer,2000,Summer,Sydney,Swimming,Swimming 100 Metres Freestyle,,Lithuania,25.6
40414,Rolandas Gimbutis,M,19.0,209.0,112.0,Lithuania,LTU,2000 Summer,2000,Summer,Sydney,Swimming,Swimming 4 X 100 Metres Freestyle Relay,,Lithuania,25.6
40414,Rolandas Gimbutis,M,23.0,209.0,112.0,Lithuania,LTU,2004 Summer,2004,Summer,Athina,Swimming,Swimming 50 Metres Freestyle,,Lithuania,25.6
40414,Rolandas Gimbutis,M,23.0,209.0,112.0,Lithuania,LTU,2004 Summer,2004,Summer,Athina,Swimming,Swimming 100 Metres Freestyle,,Lithuania,25.6
40414,Rolandas Gimbutis,M,23.0,209.0,112.0,Lithuania,LTU,2004 Summer,2004,Summer,Athina,Swimming,Swimming 4 X 100 Metres Freestyle Relay,,Lithuania,25.6
40414,Rolandas Gimbutis,M,27.0,209.0,112.0,Lithuania,LTU,2008 Summer,2008,Summer,Beijing,Swimming,Swimming 50 Metres Freestyle,,Lithuania,25.6
40437,Vidas Gineviius,M,26.0,193.0,90.0,Lithuania,LTU,2004 Summer,2004,Summer,Athina,Basketball,Basketball,,Lithuania,24.2
40447,Viktor Gordeyevich Ginko,M,30.0,186.0,77.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics 50 Kilometres Walk,,Belarus,22.3
40447,Viktor Gordeyevich Ginko,M,34.0,186.0,77.0,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics 50 Kilometres Walk,,Belarus,22.3
40448,Yelena Valeryevna Ginko (Ryzhova-),F,28.0,170.0,52.0,Belarus,BLR,2004 Summer,2004,Summer,Athina,Athletics,Athletics 20 Kilometres Walk,,Belarus,18.0
40448,Yelena Valeryevna Ginko (Ryzhova-),F,32.0,170.0,52.0,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics 20 Kilometres Walk,,Belarus,18.0
40477,Ilia Giorgadze,M,18.0,168.0,70.0,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Individual All-Around,,Georgia,24.8
40477,Ilia Giorgadze,M,18.0,168.0,70.0,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Floor Exercise,,Georgia,24.8
40477,Ilia Giorgadze,M,18.0,168.0,70.0,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Horse Vault,,Georgia,24.8
40477,Ilia Giorgadze,M,18.0,168.0,70.0,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Parallel Bars,,Georgia,24.8
40477,Ilia Giorgadze,M,18.0,168.0,70.0,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Horizontal Bar,,Georgia,24.8
40477,Ilia Giorgadze,M,18.0,168.0,70.0,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Rings,,Georgia,24.8
40477,Ilia Giorgadze,M,18.0,168.0,70.0,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Pommelled Horse,,Georgia,24.8
40477,Ilia Giorgadze,M,22.0,168.0,70.0,Georgia,GEO,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Individual All-Around,,Georgia,24.8
40477,Ilia Giorgadze,M,22.0,168.0,70.0,Georgia,GEO,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Floor Exercise,,Georgia,24.8
40477,Ilia Giorgadze,M,22.0,168.0,70.0,Georgia,GEO,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Horse Vault,,Georgia,24.8
40477,Ilia Giorgadze,M,22.0,168.0,70.0,Georgia,GEO,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Parallel Bars,,Georgia,24.8
40477,Ilia Giorgadze,M,22.0,168.0,70.0,Georgia,GEO,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Horizontal Bar,,Georgia,24.8
40477,Ilia Giorgadze,M,22.0,168.0,70.0,Georgia,GEO,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Rings,,Georgia,24.8
40477,Ilia Giorgadze,M,22.0,168.0,70.0,Georgia,GEO,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Pommelled Horse,,Georgia,24.8
40477,Ilia Giorgadze,M,26.0,168.0,70.0,Georgia,GEO,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Individual All-Around,,Georgia,24.8
40477,Ilia Giorgadze,M,26.0,168.0,70.0,Georgia,GEO,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Floor Exercise,,Georgia,24.8
40477,Ilia Giorgadze,M,26.0,168.0,70.0,Georgia,GEO,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Horse Vault,,Georgia,24.8
40477,Ilia Giorgadze,M,26.0,168.0,70.0,Georgia,GEO,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Parallel Bars,,Georgia,24.8
40477,Ilia Giorgadze,M,26.0,168.0,70.0,Georgia,GEO,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Horizontal Bar,,Georgia,24.8
40477,Ilia Giorgadze,M,26.0,168.0,70.0,Georgia,GEO,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Rings,,Georgia,24.8
40477,Ilia Giorgadze,M,26.0,168.0,70.0,Georgia,GEO,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Pommelled Horse,,Georgia,24.8
40477,Ilia Giorgadze,M,30.0,168.0,70.0,Georgia,GEO,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Individual All-Around,,Georgia,24.8
40477,Ilia Giorgadze,M,30.0,168.0,70.0,Georgia,GEO,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Floor Exercise,,Georgia,24.8
40477,Ilia Giorgadze,M,30.0,168.0,70.0,Georgia,GEO,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Parallel Bars,,Georgia,24.8
40478,Mikheil Giorgadze,M,27.0,188.0,91.0,Soviet Union,GEO,1988 Summer,1988,Summer,Seoul,Water Polo,Water Polo,Bronze,Georgia,25.7
40479,Mirian Giorgadze,M,24.0,184.0,120.0,Georgia,GEO,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Super-Heavyweight, Greco-Roman",,Georgia,35.4
40479,Mirian Giorgadze,M,28.0,184.0,120.0,Georgia,GEO,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Super-Heavyweight, Greco-Roman",,Georgia,35.4
40550,Zemgus Girgensons,M,20.0,187.0,90.0,Latvia,LAT,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey,,Latvia,25.7
40599,Leonid Davydovich Gissen,M,21.0,185.0,82.0,Soviet Union,RUS,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Coxed Eights,Silver,Russia,24.0
40599,Leonid Davydovich Gissen,M,25.0,185.0,82.0,Soviet Union,RUS,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Coxed Eights,,Russia,24.0
40604,Arsen Idrisovich Gitinov,M,23.0,170.0,74.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Welterweight, Freestyle",Silver,Russia,25.6
40604,Arsen Idrisovich Gitinov,M,31.0,170.0,74.0,Kyrgyzstan,KGZ,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Middleweight, Freestyle",,Kyrgyzstan,25.6
40641,Shakhram Dzhamshedovich Giyasov,M,23.0,174.0,69.0,Uzbekistan,UZB,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Welterweight,Silver,Uzbekistan,22.8
40643,Bayazit Khamatovich Gizatullin,M,27.0,178.0,66.0,Soviet Union,RUS,1964 Winter,1964,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing 30 Kilometres,,Russia,20.8
40643,Bayazit Khamatovich Gizatullin,M,27.0,178.0,66.0,Soviet Union,RUS,1964 Winter,1964,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing 50 Kilometres,,Russia,20.8
40669,Svetlana Alekseyevna Gladysheva,F,20.0,170.0,73.0,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Downhill,,Russia,25.3
40669,Svetlana Alekseyevna Gladysheva,F,20.0,170.0,73.0,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Super G,,Russia,25.3
40669,Svetlana Alekseyevna Gladysheva,F,20.0,170.0,73.0,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Combined,,Russia,25.3
40669,Svetlana Alekseyevna Gladysheva,F,22.0,170.0,73.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Downhill,,Russia,25.3
40669,Svetlana Alekseyevna Gladysheva,F,22.0,170.0,73.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Super G,Silver,Russia,25.3
40669,Svetlana Alekseyevna Gladysheva,F,22.0,170.0,73.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Combined,,Russia,25.3
40669,Svetlana Alekseyevna Gladysheva,F,26.0,170.0,73.0,Russia,RUS,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Downhill,,Russia,25.3
40669,Svetlana Alekseyevna Gladysheva,F,26.0,170.0,73.0,Russia,RUS,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Super G,,Russia,25.3
40670,Yuliya Nikolayevna Gladysheva,F,20.0,166.0,57.0,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey,,Russia,20.7
40670,Yuliya Nikolayevna Gladysheva,F,24.0,166.0,57.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey,,Russia,20.7
40719,Olga Vyacheslavovna Glatskikh,F,15.0,170.0,50.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Rhythmic Gymnastics,Rhythmic Gymnastics Group,Gold,Russia,17.3
40728,Konstantin Nikolayevich Glavatskikh,M,28.0,174.0,72.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing 50 Kilometres,,Russia,23.8
40729,Aleksandr Ivanovich Glavatsky,M,26.0,187.0,82.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Long Jump,,Belarus,23.4
40729,Aleksandr Ivanovich Glavatsky,M,34.0,187.0,82.0,Belarus,BLR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Triple Jump,,Belarus,23.4
40733,Lga Glzere,F,23.0,170.0,60.0,Latvia,LAT,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon7.5 Kilometres Sprint,,Latvia,20.8
